platform,content,score,user,time,movie_id
豆瓣电影,不停倒计时的写法，解决了整体的节奏，但也割裂了故事的连续体验，离讲好一个故事还差一点。特效质感比上一部更好，已经是好莱坞A类大片的水准了，不愧是国产硬科幻的里程碑，只是这个价值观还停在了战狼的水平。想解决剧本问题，肯定不难。但想解决价值观输出的问题，就不可能了，这也注定了国产大片只是拍给国内观众自high的。票房这么成功了，分明是找到了流量密码，那也就没有聊这个问题的必要了。,3,亵渎电影,2023-04-15 21:24:25,35267208
豆瓣电影,我们的人一定能完成任务，重复了好几次。你或许觉得它前后逻辑似乎不连，其实这个语汇，也就是中华民族伟大复兴的历史任务。所以台词这样写。,0,圈圈儿,2023-01-24 14:38:30,35267208
豆瓣电影,"人类文明的终极矛盾，是人类对人的执念与AI对理性的奢望之间的矛盾——Moss aka小苔藓 & 马兆aka浪球章北海

但是郭帆龚格尔跟大刘一个毛病，在帮助中国科幻电影工业的威慑度突破百分之98的时候，对女性人物理解与塑造的威慑度依然如一条爬行的蚯蚓……",4,水草肃,2023-01-28 19:57:28,35267208
豆瓣电影,三星半。还是灾难片，科幻有加强，美术的部分大有进步，但数字生命最后作为背密码的工具使用被认可了最大价值（笑，和人类的宿命殊途同归，就是工具，在这个点上写出了最后的“死士”情节不足为奇，这十年科幻片几乎是延续着诺兰建立的话语体系上写就的，本片做了模仿，但免不了用这样古旧的传统战争片桥段去填充，另外就是我不太喜欢一直用作戏用的狭隘的地域观念，国与国的区分才能写出对抗，这中间还包含着对于对立观点的片面描绘，第一场战斗是因此而生，在篇幅也可以不要。人物没有第一部做得好，顾此失彼，但第一部借人物做成了团队爽片也不行，刘培强遇到韩朵朵那么优秀的女性，脑子第一个画面是结婚生子，让人反感，结合后来刘成为孤胆英雄，韩就得了绝症，让人emmm，全片我很喜欢宁理的声音部分，真实，又让这个角色变得立体，虽然也有听不清时,3,Morning,2023-01-22 20:15:51,35267208
豆瓣电影,"这种完成度，比不过哪个美国大片????

不会有人喜欢了英雄史观，不习惯人民史观，就不给高分吧",5,天上飞的胖虎,2023-01-26 08:28:27,35267208
豆瓣电影,太震撼了，绝佳的视觉效果、紧凑的剧情，看的我一种汗毛倒竖的感觉，全程屏住呼吸，生怕错过任何一个镜头，这就是我们国产电影的希望，让我们的中国文化走出国门，展示我们的辉煌！《流浪地球2》的精神核心就如“愚公移山”一般，面对艰难险阻，应当以“子子孙孙无穷尽也”的信念，矢志不渝的前行，仰之弥高，钻之弥坚。李雪健那沙哑而平静的声音，彰显的正是以一种磨难中的坚定，一种永不言败的信念，这正契合了“愚公精神”，契合了中国人民骨子里的坚韧不拔。,5,午夜心跳在加速,2023-01-22 12:15:36,35267208
豆瓣电影,三星全部给到诚意，以及，主创团队总结的那几页纸——“拍科幻都有哪些坑”。,3,子戈,2023-01-23 11:49:28,35267208
豆瓣电影,"特效可以，三小时的剧情太过冗长，有点怪怪的。
ps.真的对图恒宇对于丫丫浓烈的父爱不满，没有一丝丝队妻子的怀念，与其这样不如改成单亲。",3,小羊蛋卷🐑,2023-01-25 23:04:40,35267208
豆瓣电影,感谢罗兰·艾默里奇的好兄弟郭帆为我们奉上的《月球陨落》姊妹篇，请让我代表全人类向剧组致敬，献上比《月球陨落》多一星的敬意 p.s. 真的有人觉得这特效是进步了吗 p.p.s. 现在看完半个小时我已经忘了发生了些啥？,1,圆首的秘书,2023-01-22 23:40:47,35267208
豆瓣电影,真难看，浪费我电影票钱，唯一一部电影院看睡着的电影,1,柒月落落❤,2023-01-23 18:47:28,35267208
豆瓣电影,应该多一些像刘慈欣这样的创作者。作品既能创造影视行业的就业，还可以拉动GDP。,5,王食欲,2023-01-25 23:35:17,35267208
豆瓣电影,充斥着自大愚蠢的傲慢，强行煽情的说教，爹式的为你好和无可救药的自嗨！,2,东京铁塔的美,2023-04-22 15:35:37,35267208
豆瓣电影,关于断裂股骨的那一段台词我大为震撼，这是中式价值观。中国电影需要更多流浪地球。其远大格局对中国电影和人们的审美工业化有很重要的意义。但如果觉得这种裹挟了民族主义、宏大叙事的电影就是科幻，那说明对科幻的理解还有所欠缺。我们要想做出好莱坞大片级别的制作，肯定要走过美国人走过的这些路。流浪地球只是刚刚迈步，做到了让中文在科技感中不陌生。整个片子让人想起早起的美国工业制品。特效还是欠，可能是我要求有点高，但是太空电梯长镜头堪称一绝。我很期待它把氦闪危机拍出来。,5,江天,2023-01-22 22:26:21,35267208
豆瓣电影,"遇事慌乱大喊大叫的永远是美国人，俄罗斯人就是憨态可掬的形象，智勇双全的永远是中国人。

周主任没道理强制要点火那段剧情实在圆不回来。感觉是为了面子不顾后果。反正就算失败了大家都立马完蛋，你们也找不着我来承担责任。

关于人类收到神秘提醒的事。好像只有中国人说出来，而且说出来后其他国家人也没当回事儿，只有中国人在思考。

摇号政策无情且合理。但中国最后站出来反对，我有理由怀疑导演这么安排是在阴阳怪气。

最后周主任的秘书一字不落模仿周主任说话那个腔调有点不适。好像给新人立威似的。

片中女性角色太过工具人，而且回想下还成了帮助塑造男主角形象的工具人。

特效不错，很实在，从头到尾都很好。国内巅峰，立了个榜样。有新闻说成本和满江红差不多，如果是真的，那满江红的明星可真够贵的了。",4,碎弦,2023-01-28 01:03:36,35267208
豆瓣电影,走出影院我妈说：中国电影完蛋了…,2,老孙,2023-01-27 18:39:57,35267208
豆瓣电影,哈哈哈哈哈哈哈哈哈哈哈那条单靠男人几个世纪都上不了太空的评论哈哈哈哈哈哈哈哈哈 别太写实了我说 小心有人破防,2,momo,2025-01-31 22:33:43,35267208
豆瓣电影,"有想象力，但是不多。
特别像那个笑话，皇后娘娘那么有钱，早饭得吃6根油条吧。
要干大事之前总是一段慢节奏，不知道是在等领导讲话还是升国旗奏国歌还是正在拍领导特写的新闻素材。
总而言之，像一个体制内科幻片。",3,Dec,2023-05-28 00:18:25,35267208
豆瓣电影,沙溢堪称全场最佳！回归到片子本身，内核太庞杂了，三小时的时长都险些兜不住这过剩的文本素材——每条线拿出来都能是能单独拍几集电视剧的那种，这就让170多分钟的观影体验显得极其漫长，每当以为“这已经要结束了吧”然后导演又自信地甩出更多不加节制的奇观和煽情，关键问题就在于AI线和人类自救线之间几乎没有什么情绪积累与连接，最后一分钟营救让故事线汇集之时只剩拖时间之嫌、远远达不到一气呵成的舒缓感。但每个桥段又因为卡司的出色演出和优秀的工业水准而十足出挑，就像一顿必然吃不完的自助餐，玲琅满目得过了头，其中的矛盾代表就是刘德华领衔的人工智能线，让人时刻迷失于郭帆和大刘对人类命运的态度之中，到底该是悲观还是希望？恐怕郭帆到剪辑完成那一刻都未曾有过定数，但宏大叙事的基底已经定好，且看第三部会怎么圆吧。,4,可樂咖啡君,2023-01-23 08:27:02,35267208
豆瓣电影,中国科幻电影终于出师了！虽然逻辑细节存在各种槽点，但整体气质和大环境叙事饱满充实，视觉效果惊艳，媲美好莱坞（甚至连propaganda的形式都一摸一样）。最动人的部分依然是人最不理性的时刻，两个父亲为了家庭的牺牲，渺小与宏大的交织。看完后我很想问MOSS，你认识HAL吗？,4,艾小柯,2023-01-30 23:38:30,35267208
豆瓣电影,毁灭人类明明有那么多直接和隐蔽的方法，ai偏偏用了相当曲折但戏剧性的一种。如果不是为了研究或考验人类，实在是说不过去。,4,п，功德变现流,2023-01-22 19:27:02,35267208
豆瓣电影,我的吴京ptsd甚至都被治好了……,5,明安,2023-01-26 11:46:14,35267208
豆瓣电影,"吴京的部分太难看了。
李雪健最后强行点火充满了傲慢，即使这可能受到了moss的暗示。但在之前强硬的爱国情怀中，只看到了对人性的不尊重与傲慢，让整场的观感骤降。",4,endwich,2023-01-27 13:58:56,35267208
豆瓣电影,这类片看的越多就越发现自己难以在宏大叙事中寻求共鸣，女人注定是这些宏大命题下的outsider。（旁观者视角的一点感悟：李雪健的角色真的太有那味了，凡别人提出实际问题必用一堆旁征博引亘古亘今实则假大空的大道理来放大屁，你跟他讲困难，他跟你讲情怀；你告诉他实验失败，他跟你扯黎明前的黑暗和一万五千年前的化石，闹呢…）,3,核仁烤排骨,2023-01-29 06:25:33,35267208
豆瓣电影,不需要多说。核心理念，吊打《阿凡达》系列的殖民思想。,5,吴佳禧,2023-01-23 22:49:33,35267208
豆瓣电影,"科幻工业美学很震撼，特别是太空电梯的视效让人惊喜。
不知道是时间不够，还是逻辑bug，有些地方感觉没有讲清楚，比如移山计划和数字生命明明可以互补，为什么双方搞得不死不休。其次关于生命形式、人工智能等探讨只是浅浅带过，整部片子看起来有点赶。
整体来说，这部片子讲述的人类迁徙史诗不单单只是勇敢的赞歌，它流露出的是渺小的人类文明挣扎求生的透骨悲凉和努力前行的微末希望的交织。适当的小幽默贯穿其中，又不会显得过分沉重，是非常独特的科幻叙事，希望后续更加精彩。",4,南吕十雀,2023-01-22 18:41:51,35267208
豆瓣电影,4星。比第一部少了很多sb角色就赢大了。1.阵容无解，过去十年内地+香港最能扛票房的两个男人合体，吴京+刘德华卖票房，李雪健+吴孟达卖情怀。选择老戏骨想必是导演对老一辈演员的敬意。2.吴京和华仔两个部分双线并进，吴京负责搞笑，华仔负责提升本片科幻人文高度。3.把沙溢的演技给突出来了，非常自然的东北派演技。4.华仔角色继续点题第一部名台词：行车不规范，亲人两行泪。5.中俄一家亲，给美国留了体面。6.前半段联合基地防御无人机那段超级炸，太空电梯的细节和真实感无可挑剔，某段配乐很“环太平洋”。7.“人类把最精密的系统都用到了彼此毁灭之上。”非常贴合当今世界现实了。8.AI技术大量运用，让吴京回春，修复李雪健老爷子的声音，“复活”吴孟达，达叔的面貌还可以再精雕下。,4,what'swilliam,2023-01-22 19:52:45,35267208
豆瓣电影,中间真的又长又无聊，跟朋友在电影院快睡着了，看到最后只觉得“太多男的了”🥱,3,略略略,2023-02-06 01:40:01,35267208
豆瓣电影,电影所有的优点都来自原著提供的创意本身，整个制作只能用“吵闹”来形容，功能化且生硬的情感线看的我尴尬癌都要犯了，当最后只剩我们的电力系统没有打开，李雪健斩钉截铁的喊道我们的人一定能完成任务的时候，我真想问他是谁给你的勇气和自信说出这种话？战狼式自我意淫还没玩腻吗？,3,观影者,2023-02-11 20:24:38,35267208
豆瓣电影,三颗星全给特效（难得的made in china吧）but情节拖沓建议时长缩减一半（左边观众睡着右边观众看一半离场了），战狼味直冲云霄我以为我在看《流浪地球（战狼版）》，女性角色全是为了成全大男子英雄主义，年轻演员台词念的有点太差，幽默也太硬了点，煽情也太套路了点，直男视角下的玫瑰浪漫和爱情、慈父视角下的钢铁父女情都好典哦，像被喂了一碗沉甸甸的杂交水稻，看得我发齁,3,荒岛米饭,2023-01-26 02:46:23,35267208
豆瓣电影,个人感觉唯一缺点是一旦意识形态味太浓了会把人物变得标签化脸谱化，牺牲一些合理性。探讨人类文明存亡议题却跳不出红色逻辑，甚至几乎没有女性参与，显得很小气。这点上，第一部比第二部强，虽然故事简单但更自洽。图马那条线，比主线好些。,4,水熊,2023-01-24 01:09:31,35267208
