platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text
网易云音乐,我们年级第一是个恋爱脑,1,长留此生clj,2025-04-24 15:20:14,1359356908,我们年级第一是个恋爱脑,"['我们', '年级', '第一', '恋爱']",4,2,0.5358396768569946,正面
网易云音乐,既然有缘为何不珍惜？既无缘又何必强求？,1,丐帮帮主肥宅月月,2025-04-24 15:11:53,1359356908,既然有缘为何不珍惜？既无缘又何必强求？,"['既然', '有缘', '为何', '珍惜', '无缘', '何必', '强求']",7,1,0.36914893984794617,中性
网易云音乐,但是你不让我淋雨的话 我会感动的,1,皮皮的音乐笔记,2025-04-24 15:08:58,1359356908,但是你不让我淋雨的话 我会感动的,"['不让', '淋雨', '的话', '我会', '感动']",5,2,0.47653728723526,正面
网易云音乐,我好像在听他给我发的语音！好幸福啊[流泪],1,薄荷音王子o,2025-04-24 14:57:38,1359356908,我好像在听他给我发的语音！好幸福啊流泪,"['好像', '给我发', '语音', '幸福', '流泪']",5,2,0.5240723490715027,正面
网易云音乐,可是我真的好想他啊[多多大哭],1,乾天道祖,2025-04-24 14:42:47,1359356908,可是我真的好想他啊多多大哭,"['真的', '多多', '大哭']",3,2,0.4780432879924774,正面
网易云音乐,你居然在20年后说时代眼泪[多多大哭],1,小狼狗M,2025-04-24 14:32:23,1359356908,你居然在年后说时代眼泪多多大哭,"['居然', '时代', '眼泪', '多多', '大哭']",5,2,0.4034922122955322,正面
网易云音乐,我听过最美的情话是“你放心去飞 我负责追”,1,Ghoostskill,2025-04-24 14:31:20,1359356908,我听过最美的情话是你放心去飞 我负责追,"['最美', '情话', '放心', '负责']",4,2,0.42960691452026367,正面
网易云音乐,或许我们真的错过了,1,Insidenca,2025-04-24 14:29:22,1359356908,或许我们真的错过了,"['或许', '我们', '真的', '错过']",4,1,0.3497012257575989,中性
网易云音乐,来啦,1,金熯酃,2025-04-24 14:26:25,1359356908,来啦,[],0,1,0.38942402601242065,中性
网易云音乐,晚安是对喜欢的人说的[可爱],1,木笙淋上雨,2025-04-24 14:18:18,1359356908,晚安是对喜欢的人说的可爱,"['晚安', '喜欢', '可爱']",3,2,0.5219454765319824,正面
网易云音乐,所以爱是什么 我不明白,1,笠是我捡的,2025-04-24 14:13:11,1359356908,所以爱是什么 我不明白,"['所以', '爱是', '明白']",3,1,0.40492406487464905,中性
网易云音乐,这,1,Elaine2106,2025-04-24 14:12:42,1359356908,这,[],0,1,0.39427873492240906,中性
网易云音乐,现在是午安[吐舌],1,ibi7o4o,2025-04-24 14:00:05,1359356908,现在是午安吐舌,"['现在', '午安', '吐舌']",3,2,0.4432360827922821,正面
网易云音乐,晚安,1,小鱼听jay-,2025-04-24 13:57:11,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,你让我觉得 我在爱里没尊严,1,浅陌ozx,2025-04-24 13:56:05,1359356908,你让我觉得 我在爱里没尊严,"['觉得', '爱里', '尊严']",3,2,0.4356585144996643,正面
网易云音乐,如果爱的话就不会 但是你不爱我所以会,1,莕仁宝宝,2025-04-24 13:55:41,1359356908,如果爱的话就不会 但是你不爱我所以会,"['的话', '不会', '所以']",3,2,0.4223635494709015,正面
网易云音乐,我不需要解药 因为我有你,1,饿坏了吧世界,2025-04-24 13:50:26,1359356908,我不需要解药 因为我有你,"['需要', '解药', '因为']",3,1,0.4107527434825897,中性
网易云音乐,爱是什么我不清楚，我只知道有你在我不害怕，你在我身边我会安心，你不在我心烦,1,捌月念肆,2025-04-24 13:44:15,1359356908,爱是什么我不清楚，我只知道有你在我不害怕，你在我身边我会安心，你不在我心烦,"['爱是', '清楚', '知道', '害怕', '身边', '我会', '安心', '心烦']",8,1,0.41912326216697693,中性
网易云音乐,“好模糊，我看不清你的爱，也看不清你”,1,淇屹,2025-04-24 13:33:18,1359356908,好模糊，我看不清你的爱，也看不清你,"['模糊', '看不清', '看不清']",3,1,0.3469638526439667,中性
网易云音乐,听,1,嘴角上扬blue,2025-04-24 13:30:53,1359356908,听,[],0,2,0.4537101089954376,正面
网易云音乐,"那些独自消化的情绪 才是我真正的生活

爱的最高境界是心疼可你始终不懂

往往是不经意间的温柔最能打动人

短暂出现的人是为了惩罚真诚的人

发文案是我唯一发泄情绪的方式了.

付出的真心是一种晦涩难懂的痛.

冷冰冰的字已经代表不了我的委屈.

我还是会偷偷去看你 不属于我的你",1,下1页幸福,2025-04-24 13:24:02,1359356908,那些独自消化的情绪 才是我真正的生活 爱的最高境界是心疼可你始终不懂 往往是不经意间的温柔最能打动人 短暂出现的人是为了惩罚真诚的人 发文案是我唯一发泄情绪的方式了 付出的真心是一种晦涩难懂的痛 冷冰冰的字已经代表不了我的委屈 我还是会偷偷去看你 不属于我的你,"['那些', '独自', '消化', '情绪', '真正', '生活', '最高', '境界', '心疼', '始终', '往往', '不经意', '温柔', '最能', '打动', '短暂', '出现', '为了', '惩罚', '真诚', '文案', '唯一', '发泄', '情绪', '方式', '付出', '真心', '一种', '晦涩', '难懂', '冷冰冰', '已经', '代表', '不了', '委屈', '偷偷', '属于']",37,2,0.485167533159256,正面
网易云音乐,"生活已经很痛了别再说刺痛我的话了.

能幸福我想一直幸福不能那我就一直不谈.

我开始信玄学知道我们是命中注定,

也许未来你也会找到懂你疼你更好的人.

若他不回应那并没必要继续纠缠了.

骗你呢 你看你还是这么好骗 就像他骗你一样 轻而易举

我站在清醒和麻木的边缘不能堕落也不能解脱.

",1,下1页幸福,2025-04-24 13:23:04,1359356908,生活已经很痛了别再说刺痛我的话了 能幸福我想一直幸福不能那我就一直不谈 我开始信玄学知道我们是命中注定 也许未来你也会找到懂你疼你更好的人 若他不回应那并没必要继续纠缠了 骗你呢 你看你还是这么好骗 就像他骗你一样 轻而易举 我站在清醒和麻木的边缘不能堕落也不能解脱,"['生活', '已经', '很痛', '再说', '刺痛', '的话', '幸福', '一直', '幸福', '不能', '一直', '不谈', '开始', '玄学', '知道', '我们', '命中注定', '也许', '未来', '找到', '更好', '回应', '必要', '继续', '纠缠', '这么', '好骗', '一样', '轻而易举', '清醒', '麻木', '边缘', '不能', '堕落', '不能', '解脱']",36,2,0.5101636648178101,正面
网易云音乐,"发了很久的呆 想了很久的你

记住我的好或者记住我就好.

暧昧不清的朋友忽冷忽热的恋人.

可你那天并没有看见我泛红的双眼

喜欢上你的那天到现在我还记得

不是说 念念不忘必有回响吗

爱你的同时忘掉了自己.

往事清零重新开始又是自己一个人.",1,下1页幸福,2025-04-24 13:21:45,1359356908,发了很久的呆 想了很久的你 记住我的好或者记住我就好 暧昧不清的朋友忽冷忽热的恋人 可你那天并没有看见我泛红的双眼 喜欢上你的那天到现在我还记得 不是说 念念不忘必有回响吗 爱你的同时忘掉了自己 往事清零重新开始又是自己一个人,"['发了', '记住', '或者', '记住', '暧昧', '不清', '朋友', '忽冷忽热', '恋人', '那天', '看见', '泛红', '双眼', '喜欢', '那天', '现在', '记得', '不是', '念念不忘', '必有', '回响', '同时', '忘掉', '往事', '清零', '重新', '开始']",27,2,0.5241178870201111,正面
网易云音乐,我的好 你后知后觉吗,1,不太乖Try,2025-04-24 13:17:11,1359356908,我的好 你后知后觉吗,['后知后觉'],1,2,0.4446255564689636,正面
网易云音乐,末班车啦,1,木讷_D,2025-04-24 13:06:32,1359356908,末班车啦,['末班车'],1,1,0.39475512504577637,中性
网易云音乐,你不了解我 你也不了解你自己。 晚安啦 婷婷,1,月亮月亮_Dex,2025-04-24 12:56:21,1359356908,你不了解我 你也不了解你自己。 晚安啦 婷婷,"['了解', '了解', '晚安', '婷婷']",4,2,0.45275449752807617,正面
网易云音乐,已婚当妈每次听颜人中的歌都想谈恋爱是咋回事[大哭],1,打翻醋坛子,2025-04-24 12:48:31,1359356908,已婚当妈每次听颜人中的歌都想谈恋爱是咋回事大哭,"['已婚', '当妈', '每次', '听颜人', '谈恋爱', '回事', '大哭']",7,2,0.4884352684020996,正面
网易云音乐,她给我分享的这首歌 是什么意思,1,XxxzTn,2025-04-24 12:20:00,1359356908,她给我分享的这首歌 是什么意思,"['分享', '首歌', '意思']",3,2,0.46909505128860474,正面
网易云音乐,上岸,1,眼在为你下雨,2025-04-24 12:14:52,1359356908,上岸,['上岸'],1,2,0.3916790783405304,正面
网易云音乐,曾经多少次牵肠拉扯的夜晚 到现在热情褪成陌路的感叹,1,烂命我也认,2025-04-24 11:43:29,1359356908,曾经多少次牵肠拉扯的夜晚 到现在热情褪成陌路的感叹,"['曾经', '牵肠', '拉扯', '夜晚', '现在', '热情', '褪成', '陌路', '感叹']",9,2,0.4329627752304077,正面
网易云音乐,晚安这个词太暧昧了 只准你对我讲,1,窝萌菲ovo,2025-04-24 11:15:25,1359356908,晚安这个词太暧昧了 只准你对我讲,"['晚安', '这个', '词太', '暧昧', '只准', '对我讲']",6,2,0.40025126934051514,正面
网易云音乐,睡不着？来我主页听听dj,1,琪琪琪_YQ,2025-04-24 10:56:45,1359356908,睡不着？来我主页听听dj,"['睡不着', '主页', '听听', 'dj']",4,1,0.4550906717777252,中性
网易云音乐,晚安,1,emotione_1,2025-04-24 10:29:53,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,回避型人格……,1,哦嚎l,2025-04-24 10:03:32,1359356908,回避型人格,"['回避', '人格']",2,2,0.535265326499939,正面
网易云音乐,晚安是留给爱的人！朋友我都是安！,1,哦嚎l,2025-04-24 10:02:19,1359356908,晚安是留给爱的人！朋友我都是安！,"['晚安', '留给', '朋友']",3,1,0.3873176872730255,中性
网易云音乐,不像啊🤔,1,小雨几时晴x,2025-04-24 09:43:19,1359356908,不像啊,['不像'],1,2,0.4518231451511383,正面
网易云音乐,不像,1,救赎的白帆,2025-04-24 09:39:04,1359356908,不像,['不像'],1,2,0.3995964229106903,正面
网易云音乐,这个歌咋有点像白羊,1,嘿大瑶,2025-04-24 08:47:21,1359356908,这个歌咋有点像白羊,"['这个', '有点像', '白羊']",3,2,0.46748223900794983,正面
网易云音乐,2025.4.24,1,東京記雨,2025-04-24 08:21:51,1359356908,,[],0,0,0.0,负面
网易云音乐,非要变得那么坏才能立足世界吗 可是我想当一辈子的小孩,1,从不对我说_ui,2025-04-24 08:05:35,1359356908,非要变得那么坏才能立足世界吗 可是我想当一辈子的小孩,"['变得', '那么', '才能', '立足', '世界', '一辈子', '小孩']",7,2,0.561680018901825,正面
网易云音乐,有时候也怪自己明明很想你却没有和你好好说话,1,从不对我说_ui,2025-04-24 08:05:01,1359356908,有时候也怪自己明明很想你却没有和你好好说话,"['有时候', '明明', '好好', '说话']",4,2,0.5008522272109985,正面
网易云音乐,来了,1,江遇可爱鬼,2025-04-24 07:57:27,1359356908,来了,[],0,2,0.40057268738746643,正面
网易云音乐,待我耗完这最后的爱 就放过自己,1,让雨停止,2025-04-24 07:49:24,1359356908,待我耗完这最后的爱 就放过自己,"['我耗', '最后', '放过']",3,1,0.3896527886390686,中性
网易云音乐,[多多大笑],1,笑笑爱笑Ya,2025-04-24 07:27:08,1359356908,多多大笑,"['多多', '大笑']",2,2,0.40420347452163696,正面
网易云音乐,可不可以爱我 只爱我,1,捌月念肆,2025-04-24 07:02:30,1359356908,可不可以爱我 只爱我,['可不可以'],1,1,0.40308520197868347,中性
网易云音乐,可我后悔了，怎么办,1,大厦研究冥想音乐,2025-04-24 06:47:12,1359356908,可我后悔了，怎么办,"['后悔', '怎么办']",2,2,0.36411505937576294,正面
网易云音乐,晚安啦King婷！,1,BHWBH,2025-04-24 05:29:38,1359356908,晚安啦King婷！,"['晚安', 'King']",2,2,0.40218421816825867,正面
网易云音乐,是梦都会醒,1,_阿景i,2025-04-24 05:13:31,1359356908,是梦都会醒,['会醒'],1,1,0.43404248356819153,中性
网易云音乐,你好啊 亲爱的陌生人,1,想念就說想念,2025-04-24 05:09:34,1359356908,你好啊 亲爱的陌生人,"['你好', '亲爱', '陌生人']",3,2,0.5129769444465637,正面
网易云音乐,早点睡,1,晓晓困_Tfvi,2025-04-24 05:06:55,1359356908,早点睡,['早点'],1,1,0.421712189912796,中性
网易云音乐,生日快乐,1,唉萌命难改,2025-04-24 04:51:24,1359356908,生日快乐,['生日快乐'],1,2,0.4327114522457123,正面
网易云音乐,晚安,1,唉萌命难改,2025-04-24 04:50:41,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,忽冷忽热是喜欢还是不喜欢...,1,唉萌命难改,2025-04-24 04:50:33,1359356908,忽冷忽热是喜欢还是不喜欢,"['忽冷忽热', '喜欢', '喜欢']",3,1,0.4298122525215149,中性
网易云音乐,晚安,1,猫泪印,2025-04-24 04:31:07,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,商雨菡 晚安 祝你有个好梦,1,之后会想起我吗,2025-04-24 03:18:05,1359356908,商雨菡 晚安 祝你有个好梦,"['商雨菡', '晚安']",2,2,0.4368513226509094,正面
网易云音乐,你不需要向任何人证明，你真的很棒很棒,1,小Yi同学--,2025-04-24 02:57:49,1359356908,你不需要向任何人证明，你真的很棒很棒,"['需要', '任何人', '证明', '真的', '很棒', '很棒']",6,2,0.45771366357803345,正面
网易云音乐,再见啦,1,JJJimLinjn,2025-04-24 02:57:21,1359356908,再见啦,['再见'],1,1,0.41492652893066406,中性
网易云音乐,妈咪小狗想你惹qaq,1,Hello天赋,2025-04-24 02:57:19,1359356908,妈咪小狗想你惹qaq,"['妈咪', '小狗', 'qaq']",3,1,0.4317083954811096,中性
网易云音乐,如果眼泪比爱多 那我们走到这里就可以了,1,小葵好困o,2025-04-24 02:28:05,1359356908,如果眼泪比爱多 那我们走到这里就可以了,"['眼泪', '爱多', '我们', '这里']",4,2,0.4631236493587494,正面
网易云音乐,😄😄😄,1,要剪微分碎盖,2025-04-24 02:24:03,1359356908,,[],0,0,0.0,负面
网易云音乐,郭梦红，晚安,1,蜉蝣梦丶,2025-04-24 02:23:53,1359356908,郭梦红，晚安,"['郭梦红', '晚安']",2,1,0.4086439907550812,中性
网易云音乐,你喜欢的人现在也不跟你说晚安嘛？听完晚安就让 Ta 沉睡在你的记忆中吧…,1,凯迪尔_0215,2025-04-24 02:17:23,1359356908,你喜欢的人现在也不跟你说晚安嘛？听完晚安就让 Ta 沉睡在你的记忆中吧,"['喜欢', '现在', '晚安', '晚安', '就让', 'Ta', '沉睡', '记忆']",8,2,0.5146875977516174,正面
网易云音乐,晚安,1,不如早点睡-_-p,2025-04-24 01:56:06,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,来了,1,雪糕姐姐-,2025-04-24 01:55:55,1359356908,来了,[],0,2,0.40057268738746643,正面
网易云音乐,不真诚的人吞一万个银针,1,x卉-,2025-04-24 01:52:24,1359356908,不真诚的人吞一万个银针,"['真诚', '一万个', '银针']",3,2,0.4865698218345642,正面
网易云音乐,陆……晚安，我真的真的真的好想回到以前…ʷᵒ ʰᵃᵒ ˣⁱᵃⁿᵍ ⁿⁱ ߹ᯅ߹，我真的好后悔遇见你，但又很高兴遇见你，我忘不了，真的真的忘不了与你最初那么那么快乐的时光…，我的生活是从有了你才一点都不空虚的，你知道吗？我真的很喜欢你，喜欢的可以为你放下一切，把一切都给你，喜欢的可以为你什么都全力以赴去做到…我真的好想念最初的那个你…,1,愛陸堅不棄,2025-04-24 01:52:02,1359356908,陆晚安，我真的真的真的好想回到以前ʷᵒ ʰᵃᵒ ˣⁱᵃⁿᵍ ⁿⁱ ᯅ，我真的好后悔遇见你，但又很高兴遇见你，我忘不了，真的真的忘不了与你最初那么那么快乐的时光，我的生活是从有了你才一点都不空虚的，你知道吗？我真的很喜欢你，喜欢的可以为你放下一切，把一切都给你，喜欢的可以为你什么都全力以赴去做到我真的好想念最初的那个你,"['晚安', '真的', '真的', '真的', '回到', '以前', '真的', '后悔', '遇见', '高兴', '遇见', '忘不了', '真的', '真的', '忘不了', '最初', '那么', '那么', '快乐', '时光', '生活', '是从', '一点', '空虚', '知道', '真的', '喜欢', '喜欢', '放下', '一切', '一切', '喜欢', '全力以赴', '做到', '真的', '想念', '最初', '那个']",38,2,0.36943069100379944,正面
网易云音乐,晚安hzt ,1,曦崽_Xxx,2025-04-24 01:41:35,1359356908,晚安hzt,"['晚安', 'hzt']",2,1,0.4810084104537964,中性
网易云音乐,晚安lyf ,1,曦崽_Xxx,2025-04-24 01:41:24,1359356908,晚安lyf,"['晚安', 'lyf']",2,2,0.3859741985797882,正面
网易云音乐,晚安sjf,1,轩_1222,2025-04-24 01:41:07,1359356908,晚安sjf,"['晚安', 'sjf']",2,1,0.4240344762802124,中性
网易云音乐,生日快乐,1,开封下起了小雨,2025-04-24 01:37:59,1359356908,生日快乐,['生日快乐'],1,2,0.4327114522457123,正面
网易云音乐,晚安💤,1,不用非死book,2025-04-24 01:35:21,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,今天生日，登上网易云，网易云给我放了生日快乐，,1,此账号已注销_7V6l,2025-04-24 01:33:03,1359356908,今天生日，登上网易云，网易云给我放了生日快乐，,"['今天', '生日', '登上', '网易', '网易', '云给', '生日快乐']",7,2,0.39715686440467834,正面
网易云音乐,你骗了我好多次 可我为了留住这份感情 也装傻充楞了好多好多次,1,雪下第一劍,2025-04-24 01:29:41,1359356908,你骗了我好多次 可我为了留住这份感情 也装傻充楞了好多好多次,"['多次', '为了', '留住', '这份', '感情', '装傻', '充楞', '好多好多']",8,2,0.42131465673446655,正面
网易云音乐,晚安,1,张星特不闭麦z,2025-04-24 01:25:37,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,会有人喜欢长相普通的我吗？,1,hill颖,2025-04-24 01:21:21,1359356908,会有人喜欢长相普通的我吗？,"['有人', '喜欢', '长相', '普通']",4,2,0.42837026715278625,正面
网易云音乐,晚安,1,Nobob1,2025-04-24 01:19:48,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,人总是会变的 有一天我问你会不会陪我走很远的路 会不会接受我的幼稚 忍耐我的脾气 你说当然 后来你总说睡着了没看手机或者在忙 我发现人都是会变的 每个离开的人最初都会说坚定陪你走下去 可到最后远到提起往事都要说从前,1,-小璇一,2025-04-24 01:18:03,1359356908,人总是会变的 有一天我问你会不会陪我走很远的路 会不会接受我的幼稚 忍耐我的脾气 你说当然 后来你总说睡着了没看手机或者在忙 我发现人都是会变的 每个离开的人最初都会说坚定陪你走下去 可到最后远到提起往事都要说从前,"['总是', '会变', '一天', '不会', '不会', '接受', '幼稚', '忍耐', '脾气', '当然', '后来', '睡着', '手机', '或者', '发现', '每个', '离开', '最初', '坚定', '陪你走', '下去', '最后', '远到', '提起', '往事', '要说', '从前']",27,2,0.5344670414924622,正面
网易云音乐,我不想内耗了，可我又舍不得，人呢还是那么矛盾，既然拒绝我表白，又为何和还有给我分享日常呢，啊啊啊啊啊，好不甘呢，“我不知道怎么谈恋爱”，好可笑的借口。[多多大笑][多多大笑][多多大笑][多多大笑],1,筱月魈,2025-04-24 01:14:19,1359356908,我不想内耗了，可我又舍不得，人呢还是那么矛盾，既然拒绝我表白，又为何和还有给我分享日常呢，啊啊啊啊啊，好不甘呢，我不知道怎么谈恋爱，好可笑的借口。多多大笑多多大笑多多大笑多多大笑,"['不想', '内耗', '舍不得', '那么', '矛盾', '既然', '拒绝', '表白', '为何', '分享', '日常', '啊啊啊', '不甘', '知道', '怎么', '谈恋爱', '可笑', '借口', '多多', '大笑', '多多', '大笑', '多多', '大笑', '多多', '大笑']",26,2,0.4802858829498291,正面
网易云音乐,晚安💤,1,天降云少,2025-04-24 01:14:01,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,喜欢你才说晚安的,1,熱帶雨林ii,2025-04-24 01:08:21,1359356908,喜欢你才说晚安的,"['喜欢', '晚安']",2,2,0.44893360137939453,正面
网易云音乐,我真的只喜欢你  也只和你说晚安,1,Y喵少爷,2025-04-24 01:06:12,1359356908,我真的只喜欢你 也只和你说晚安,"['真的', '喜欢', '晚安']",3,2,0.4328226149082184,正面
网易云音乐,当你焦虑内耗时，请一定记得，人生只是各种体验的叠加，只要你想，你就可以去做那些无意义的事，比如发呆，看日出，数星屋。你的体验，就是最大的意义。人生并不是一定要去做大家世俗认为有意义的事，意义是自己赋予的，人生是旷野不是轨道，只要当下你是享受的就是有意义的。,1,小析翊,2025-04-24 01:04:41,1359356908,当你焦虑内耗时，请一定记得，人生只是各种体验的叠加，只要你想，你就可以去做那些无意义的事，比如发呆，看日出，数星屋。你的体验，就是最大的意义。人生并不是一定要去做大家世俗认为有意义的事，意义是自己赋予的，人生是旷野不是轨道，只要当下你是享受的就是有意义的。,"['焦虑', '内耗', '一定', '记得', '人生', '各种', '体验', '叠加', '那些', '意义', '比如', '发呆', '日出', '数星屋', '体验', '最大', '意义', '人生', '不是', '一定', '大家', '世俗', '认为', '意义', '意义', '赋予', '人生', '旷野', '不是', '轨道', '当下', '享受', '意义']",33,2,0.3868734836578369,正面
网易云音乐,(◍•ᴗ•◍),1,一只哄你开心的猫猫虫咧,2025-04-24 01:01:27,1359356908,ᴗ,[],0,2,0.3843994736671448,正面
网易云音乐,摸摸,1,一只哄你开心的猫猫虫咧,2025-04-24 01:01:12,1359356908,摸摸,['摸摸'],1,2,0.42627084255218506,正面
网易云音乐,晚安dyn,1,地狱是我家明白,2025-04-24 00:59:40,1359356908,晚安dyn,"['晚安', 'dyn']",2,1,0.40428420901298523,中性
网易云音乐,晚安 咩咩,1,freezzzzzz,2025-04-24 00:56:03,1359356908,晚安 咩咩,['晚安'],1,1,0.4372579753398895,中性
网易云音乐,这里,1,戏腔boys,2025-04-24 00:56:01,1359356908,这里,['这里'],1,2,0.41187432408332825,正面
网易云音乐,这里,1,戏腔boys,2025-04-24 00:56:00,1359356908,这里,['这里'],1,2,0.41187432408332825,正面
网易云音乐,晚安 喵喵喵喵喵喵喵喵,1,我超浪漫的好吗,2025-04-24 00:55:41,1359356908,晚安 喵喵喵喵喵喵喵喵,['晚安'],1,2,0.4645806849002838,正面
网易云音乐,我不会回头的 但是我又不甘心 在这里没有人认识我 谁来听听我的故事,1,秋可寒,2025-04-24 00:54:06,1359356908,我不会回头的 但是我又不甘心 在这里没有人认识我 谁来听听我的故事,"['不会', '回头', '甘心', '这里', '认识', '听听', '故事']",7,2,0.4999583959579468,正面
网易云音乐,"晚安 还有17天～
",1,烦如心糟,2025-04-24 00:53:56,1359356908,晚安 还有天～,['晚安'],1,1,0.40390077233314514,中性
网易云音乐,替你们试过了 能好好做朋友就别发展成恋人。,1,秋可寒,2025-04-24 00:53:04,1359356908,替你们试过了 能好好做朋友就别发展成恋人。,"['你们', '试过', '好好', '朋友', '就别', '发展', '恋人']",7,2,0.45930320024490356,正面
网易云音乐,"“几人份的畅谈 道三两句晚安，
惹多情的遐想 却轻易地走散。”",1,秋可寒,2025-04-24 00:52:52,1359356908,几人份的畅谈 道三两句晚安， 惹多情的遐想 却轻易地走散。,"['几人份', '畅谈', '三两句', '晚安', '多情', '遐想', '轻易', '走散']",8,2,0.3828847408294678,正面
网易云音乐,25年了，再来听一次吧,1,好喜欢猫咪老师呐,2025-04-24 00:51:59,1359356908,年了，再来听一次吧,"['再来', '一次']",2,2,0.39264047145843506,正面
网易云音乐,在这,1,好喜欢猫咪老师呐,2025-04-24 00:51:35,1359356908,在这,[],0,2,0.4103144705295563,正面
网易云音乐,k 这是你当时最喜欢的歌 一听到这首就想起了当时的你 那时候的我们多好啊 现在却变成了最熟悉的陌生人 但是我不后悔 你教会了我很多事情 我长记性了 但是现在的我变了 不想了解其他人 也无法像以前一样热情了,1,秋可寒,2025-04-24 00:51:22,1359356908,k 这是你当时最喜欢的歌 一听到这首就想起了当时的你 那时候的我们多好啊 现在却变成了最熟悉的陌生人 但是我不后悔 你教会了我很多事情 我长记性了 但是现在的我变了 不想了解其他人 也无法像以前一样热情了,"['当时', '喜欢', '听到', '这首', '想起', '当时', '时候', '我们', '多好', '现在', '变成', '熟悉', '陌生人', '后悔', '教会', '很多', '事情', '我长', '记性', '现在', '不想', '了解', '其他人', '无法', '以前', '一样', '热情']",27,2,0.5230937004089355,正面
网易云音乐,晚安 阿福,1,我超浪漫的好吗,2025-04-24 00:48:48,1359356908,晚安 阿福,"['晚安', '阿福']",2,2,0.4188683331012726,正面
网易云音乐,晚安晚安是什么,1,AK--yy,2025-04-24 00:43:39,1359356908,晚安晚安是什么,"['晚安', '晚安']",2,2,0.45978590846061707,正面
网易云音乐,明年四月我再来,1,汪庚弋,2025-04-24 00:41:16,1359356908,明年四月我再来,"['明年', '四月']",2,1,0.39081406593322754,中性
网易云音乐,大宝晚安( ˘ω˘ ),1,-記l憶-,2025-04-24 00:41:09,1359356908,大宝晚安 ω,"['大宝', '晚安']",2,1,0.4210647940635681,中性
网易云音乐,嘘 别吵 我在等一批2025年4月的人,1,酱香饼_McVe,2025-04-24 00:39:20,1359356908,嘘 别吵 我在等一批年月的人,"['别吵', '一批']",2,2,0.4770697355270386,正面
网易云音乐,hi,1,竹石-亚欧地区花样装B大赛第一名,2025-04-24 00:39:03,1359356908,hi,['hi'],1,2,0.4191814064979553,正面
网易云音乐,陌生人晚安💤,1,鲨鱼0614,2025-04-24 00:31:55,1359356908,陌生人晚安,"['陌生人', '晚安']",2,1,0.41958633065223694,中性
网易云音乐,晚安,1,天天想周,2025-04-24 00:29:58,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,在这里呦,1,猴小宝宝宝,2025-04-24 00:28:35,1359356908,在这里呦,['这里'],1,2,0.42218685150146484,正面
网易云音乐,她的晚安还在吗,1,予悦yy,2025-04-24 00:28:01,1359356908,她的晚安还在吗,['晚安'],1,2,0.4446084797382355,正面
网易云音乐,小乖要早点睡觉咯，晚安。,1,许江宜_,2025-04-24 00:27:40,1359356908,小乖要早点睡觉咯，晚安。,"['小乖', '早点', '睡觉', '晚安']",4,1,0.48910826444625854,中性
网易云音乐,在呢在呢,1,佩皮尼昂霓虹紫西瓜,2025-04-24 00:24:23,1359356908,在呢在呢,[],0,2,0.470074862241745,正面
网易云音乐,谢谢,1,慕川of网易云,2025-04-24 00:18:46,1359356908,谢谢,['谢谢'],1,2,0.37449800968170166,正面
网易云音乐,也愿你每次都平平安安,1,慕川of网易云,2025-04-24 00:18:36,1359356908,也愿你每次都平平安安,"['每次', '平平安安']",2,1,0.3965171277523041,中性
网易云音乐,非常伟大的梦想，加油，一定会成功的,1,慕川of网易云,2025-04-24 00:18:21,1359356908,非常伟大的梦想，加油，一定会成功的,"['非常', '伟大', '梦想', '加油', '一定', '成功']",6,2,0.42819249629974365,正面
网易云音乐,这,1,若幸福就不听歌,2025-04-24 00:15:38,1359356908,这,[],0,1,0.39427873492240906,中性
网易云音乐,逼一个人对你好真的很没意思,1,有丶些,2025-04-24 00:14:51,1359356908,逼一个人对你好真的很没意思,"['你好', '真的', '没意思']",3,2,0.43570253252983093,正面
网易云音乐,晚安,1,待雨如晴,2025-04-24 00:13:53,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,好棒啊,1,懂我的敏感-,2025-04-24 00:13:42,1359356908,好棒啊,[],0,2,0.42713120579719543,正面
网易云音乐,好想出去淋雨哦～[憨笑][憨笑][憨笑],1,yangyang20_,2025-04-24 00:12:13,1359356908,好想出去淋雨哦～憨笑憨笑憨笑,"['出去', '淋雨', '憨笑', '憨笑', '憨笑']",5,2,0.5028753280639648,正面
网易云音乐,晚安,1,小_爱神,2025-04-24 00:11:34,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,@媛是我的一切 晚安,1,可我不善言表,2025-04-24 00:10:42,1359356908,媛是我的一切 晚安,"['一切', '晚安']",2,2,0.44834819436073303,正面
